date,Headline,neg,neu,pos,compound,capital,Sentiment
01/10/2022,Florida residents face tough choices about whether to stay or leave in the aftermath of Hurricane Ian.,0.153,0.847,0,-0.1779,NEGATIVE,negative
01/10/2022,"As the Tory party conference starts, MPs, the market and the public need reassurance, the BBC's Ione Wells says.",0,0.69,0.31,0.7351,POSITIVE,positive
01/10/2022,"South Korean orphan Milton dreamed of making it to America, the land of his father. One day he seized his chance.",0,0.909,0.091,0.25,POSITIVE,positive
01/10/2022,"The retreat came amid fears thousands of soldiers would be encircled in Lyman, and is seen as a significant blow.",0.125,0.714,0.161,-0.0516,NEGATIVE,negative
01/10/2022,The monarch and prime minister agreed the King would not attend after he sought government advice.,0,0.877,0.123,0.2732,POSITIVE,positive
01/10/2022,A 34-year-old man is charged over the death of the nine-year-old who was shot in her Liverpool home.,0.275,0.725,0,-0.6908,NEGATIVE,negative
01/10/2022,"Celebrating multicultural, multi-faith Britain will underscore the new King's first official visits.",0,0.748,0.252,0.5719,POSITIVE,positive
01/10/2022,"New cases continue to fall, thanks to vaccines and vigilance, says a top expert.",0,0.701,0.299,0.5719,POSITIVE,positive
01/10/2022,All UK households will get a grant which will reduce energy bills by £400 from October.,0,0.739,0.261,0.5574,POSITIVE,positive
01/10/2022,Laura Kuenssberg on what options the PM - one of her guests on Sunday - has to calm her party.,0,0.762,0.238,0.6124,POSITIVE,positive
02/10/2022,"Liz Truss is now as unpopular with voters as Boris Johnson when he was ousted, says veteran pollster.",0.7922086,0.19771105,0.01008042,0.998522699,NEGATIVE,negative
02/10/2022,The family of a girl awaiting a heart transplant are asking parents to consider organ donations.,0.08337699,0.8233156,0.093307495,0.978127599,NEGATIVE,negative
02/10/2022,Dawid Malan hits an unbeaten 78 as England beat Pakistan by 67 runs in the seventh T20 international to clinch a 4-3 series win.,0,0.853,0.147,0.5859,POSITIVE,positive
02/10/2022,"The campaigner was there as ""Melanie Brown MBE"", rather than as a Spice Girl, she says.",0.12884054,0.8171337,0.0540258,0.995855749,NEGATIVE,negative
02/10/2022,"The Conservative MP tells his party's conference that Irish relations ""are not where they should be"".",0.7511061,0.23726259,0.011631371,0.999614954,NEGATIVE,negative
02/10/2022,"Prehistoric footprints on Formby Beach have revealed how the British coast transformed over 9,000 years.",0.019889481,0.9021829,0.077927604,0.997175932,POSITIVE,positive
02/10/2022,It was widely reported that the actor had sold his face to a deepfake company.,0.61897945,0.37242633,0.008594275,0.999350488,NEGATIVE,negative
02/10/2022,"Whole-body EMS suits are the new big thing in fitness, but do they work?",0,0.893,0.107,0.1406,POSITIVE,positive
02/10/2022,"Supporters who invaded the pitch are tear-gassed by police, leading to one of the world's worst stadium disasters.",0.301,0.586,0.113,-0.7003,NEGATIVE,negative
02/10/2022,Viral videos in the US have shown a surprising card game win - and fish stuffed with weights.,0,0.704,0.296,0.7096,POSITIVE,positive
02/10/2022,"The owner of the UK's biggest power station, Drax, is cutting down key forests in Canada.",0.091,0.909,0,-0.128,NEGATIVE,negative
02/10/2022,Ukrainian forces on the eastern front in Bakhmut say they will fight for every last inch of soil.,0.133,0.867,0,-0.3818,NEGATIVE,negative
02/10/2022,The animal is caught on camera after forcing its way through a cat flap and eating pet food.,0.442746,0.53606486,0.021189151,0.965691566,NEGATIVE,negative
02/10/2022,A closely-watched case where business titan Richard Liu was accused of rape was settled hours before trial.,0.33,0.67,0,-0.7845,NEGATIVE,negative
02/10/2022,The ex-cabinet minister accuses the PM of not listening to public concern over tax cuts for the well-off.,0.223,0.777,0,-0.5574,NEGATIVE,negative
02/10/2022,A disability charity uses a tegu lizard during therapy sessions.,0,0.714,0.286,0.4215,POSITIVE,positive
02/10/2022,"What has happened in the last 10 days could leave an indelible mark on Liz Truss, some Tories fear.",0.206,0.794,0,-0.5267,NEGATIVE,negative
02/10/2022,Florida residents face tough choices about whether to stay or leave in the aftermath of Hurricane Ian.,0.153,0.847,0,-0.1779,NEGATIVE,negative
02/10/2022,"Match of the Day 2 pundit Jermaine Jenas analyses Manchester United's ""shocking"" display in their 6-3 Premier League derby defeat at Manchester City.",0.125,0.875,0,-0.4588,NEGATIVE,negative
02/10/2022,"Match of the Day 2 pundit Jermaine Jenas analyses Manchester United's ""shocking"" display in their 6-3 Premier League derby defeat by Manchester City at Etihad Stadium.",0.111,0.889,0,-0.4588,NEGATIVE,negative
02/10/2022,"Prime Minister Liz Truss made claims on growth, borrowing costs and mortgage rises.",0,0.822,0.178,0.3818,POSITIVE,positive
02/10/2022,Sir Bradley Wiggins joins former Manchester City player Paul Stewart and the FA to back an NSPCC campaign against child abuse in sport.,0.16,0.84,0,-0.6369,NEGATIVE,negative
02/10/2022,Paris's relative absence in its supply of weapons to Ukraine leaves eastern European countries wary.,0.172,0.828,0,-0.4404,NEGATIVE,negative
02/10/2022,Manchester United's derby thrashing is a cold shower for anyone at Old Trafford thinking they might be moving closer to the side they hope to challenge.,0,0.846,0.154,0.4939,POSITIVE,positive
02/10/2022,Bruno Lage is sacked as manager of Wolves after 16 months in charge following Saturday's defeat at West Ham United.,0.126,0.756,0.118,-0.0516,NEGATIVE,negative
02/10/2022,At least 127 died after police tear-gassed rioting supporters after a match on East Java.,0.195,0.649,0.157,-0.1779,NEGATIVE,negative
02/10/2022,"Why Manchester City's Erling Haaland is Cristiano Ronaldo, Zlatan Ibrahimovic and other elite strikers in one player.",0.091,0.909,0,-0.1531,NEGATIVE,negative
03/10/2022,Lula and Bolsonaro go head-to-head after a closer than expected first-round result.,0.039334044,0.9187497,0.041916266,0.999130905,POSITIVE,positive
03/10/2022,"After once again starring for Leicester in their thrashing of Nottingham Forest, can James Maddison force his way into England's World Cup squad?",0.009425428,0.78523743,0.20533717,0.638363361,POSITIVE,positive
03/10/2022,The 36-year-old man became unwell between miles 23 and 24 of the annual 26.2-mile event.,0.8323104,0.16129284,0.006396879,0.998525083,NEGATIVE,negative
03/10/2022,Pakistan's worst floods in years have left millions homeless and lacking clean drinking water.,0.218,0.638,0.144,-0.34,NEGATIVE,negative
03/10/2022,"Demand for Fareshare’s help continues to grow, but there’s been a big fall from their biggest donors.",0.073,0.819,0.108,0.1531,POSITIVE,positive
03/10/2022,The chancellor has been under pressure to say how he will pay for major tax cuts package.,0.293,0.707,0,-0.5859,NEGATIVE,negative
03/10/2022,"The chancellor says he wants to focus on delivering growth, after admitting it's been a ""tough day"".",0.083,0.773,0.144,0.2732,POSITIVE,positive
03/10/2022,Kwasi Kwarteng will defend his tax cuts during his Conservative Party conference speech.,0.138,0.692,0.17,0.128,POSITIVE,positive
03/10/2022,Demonstrations are happening across the country following the death of a woman detained by morality police.,0.337,0.663,0,-0.765,NEGATIVE,negative
03/10/2022,"Those on means-tested benefits will get the money between 8 and 23 November, the government says.",0,0.843,0.157,0.3818,POSITIVE,positive
03/10/2022,Young people with cancer say they are struggling with rent and bills because of soaring living costs.,0.324,0.676,0,-0.802,NEGATIVE,negative
03/10/2022,"The 44 coins found in Israel date to the Muslim conquest of the area in 635, archaeologists say.",0.11165343,0.87102145,0.01732512,0.714474022,POSITIVE,positive
03/10/2022,"A woman, aged in her 60s, has died after she was attacked by dogs in a Liverpool house, police say.",0.292,0.708,0,-0.765,NEGATIVE,negative
03/10/2022,"The Beatles drummer is ""recovering at home"" and hopes to resume shows soon, his spokesperson says.",0,0.843,0.157,0.4215,POSITIVE,positive
03/10/2022,The YouTuber's 30 million subscribers finally find out what he looks like without a mask.,0,0.839,0.161,0.3612,POSITIVE,positive
03/10/2022,Kim Kardashian agrees to pay $1.26m after regulators charge her in EthereumMax case.,0.099,0.775,0.127,0.1027,POSITIVE,positive
03/10/2022,"Artist Sam Cox, known as Mr Doodle, is living his childhood dream in a house he's adorned with his own art.",0,0.826,0.174,0.4215,POSITIVE,positive
03/10/2022,"Astronomer Dan Monk said it was Northumberland's best display of the aurora borealis ""in ages"".",0,0.769,0.231,0.6369,POSITIVE,positive
03/10/2022,Scottish artist Chloe Fitzpatrick found fame on TikTok after sharing her unusual creative process.,0,0.561,0.439,0.8225,POSITIVE,positive
03/10/2022,Tuesday's papers are dominated by claims the PM faces a new revolt over public spending cuts.,0.136,0.864,0,-0.296,NEGATIVE,negative
03/10/2022,Residents drilled holes in their fences to create wildlife corridors for the animals.,0,0.851,0.149,0.2732,POSITIVE,positive
03/10/2022,"Women of colour being treated at a London hospital can now choose a ""softie"" to match their skin tone.",0.25081125,0.7117355,0.037453264,0.985243797,NEGATIVE,negative
03/10/2022,Growing concerns within the Conservative Party over the PM's tax plans dominate Monday's papers.,0.089,0.651,0.26,0.4404,POSITIVE,positive
03/10/2022,With a little know-how people are tuning their home heating to reduce their gas consumption.,0.10462979,0.7762216,0.119148605,0.998289406,NEGATIVE,negative
03/10/2022,The PM and chancellor held a series of crisis talks as it became clear the 45p tax cut policy was going to fail.,0.32,0.594,0.086,-0.7964,NEGATIVE,negative
03/10/2022,Fellow climbers saddened by her death in the Himalayas recall an inspirational figure to a generation of women.,0.297,0.569,0.134,-0.6124,NEGATIVE,negative
03/10/2022,Sweden's Svante Paabo wins the prize for discoveries on humanity's extinct relatives.,0,0.588,0.412,0.7906,POSITIVE,positive
03/10/2022,"Distraught fans demand justice, claiming police use of tear gas triggered a crush which killed 125 people.",0.437,0.43,0.133,-0.7783,NEGATIVE,negative
03/10/2022,Russian officials say Ukrainian armour has made advances in the south and east.,0.13758813,0.83102393,0.031388007,0.935253739,POSITIVE,positive
03/10/2022,Roy Jones Jr speaks to BBC Sport about Chris Eubank Jr v Conor Benn and why he agreed to step aside from coaching Eubank for the fight.,0.091,0.836,0.073,-0.128,NEGATIVE,negative
03/10/2022,World number one Iga Swiatek criticises the scheduling of upcoming tennis events and says she will not be able to play at November's Billie Jean King Cup Finals.,0.074,0.806,0.119,0.1027,POSITIVE,positive
03/10/2022,Manchester United forward Alessia Russo will miss England's matches against the USA and the Czech Republic through injury.,0.198,0.676,0.126,-0.1531,NEGATIVE,negative
03/10/2022,"Tory MPs said the decision to offer the best paid a tax cut was unsellable, the BBC's political editor explains.",0.09,0.73,0.18,0.4767,POSITIVE,positive
03/10/2022,"Nottingham Forest manager Steve Cooper put a brave face on the 4-0 loss to Leicester, but his job is under threat with the team bottom of the table.",0.193,0.74,0.068,-0.6187,NEGATIVE,negative
03/10/2022,European countries have taken different approaches to higher energy bills.,0,0.811,0.189,0.2732,POSITIVE,positive
03/10/2022,The visit to Scotland is the King and Queen Consort's first joint public appearance since the end of the mourning period.,0.127,0.873,0,-0.4404,NEGATIVE,negative
03/10/2022,"The government has U-turned over its plan to abolish the 45% rate of income tax, but other tax changes are going ahead.",0.02132967,0.8020293,0.176641,0.87799269,POSITIVE,positive
03/10/2022,But she did not reverse the decision to remove titles from four of her grandchildren.,0.27553657,0.70676994,0.017693466,0.938285589,POSITIVE,positive
03/10/2022,"Neither presidential candidate got more than 50% of the overall vote, meaning they will face off on 30 October.",0.11508813,0.83128315,0.053628743,0.998078823,NEGATIVE,negative
03/10/2022,All UK households will get a grant which will reduce energy bills by £400 from October.,0,0.739,0.261,0.5574,POSITIVE,positive
04/10/2022,Antonio Conte wants his side to become more clinical after they failed to convert a number of opportunities in their goalless draw against Eintracht Frankfurt in the Champions League.,0.095,0.694,0.211,0.4588,POSITIVE,positive
04/10/2022,New Calais smuggling networks are making it even harder to stop rising numbers of Channel crossings.,0.275,0.725,0,-0.6486,NEGATIVE,negative
04/10/2022,Inquiry chair Baroness Hallett promises 'thorough and fair' review at first preliminary hearing.,0,0.692,0.308,0.5994,POSITIVE,positive
04/10/2022,"Mum of Tony Hickmott, who has been held in a secure hospital since 2001, says: ""He's coming home.""",0,0.87,0.13,0.34,POSITIVE,positive
04/10/2022,European countries have taken different approaches to higher energy bills.,0,0.811,0.189,0.2732,POSITIVE,positive
04/10/2022,Pakistan's worst floods in years have left millions homeless and lacking clean drinking water.,0.218,0.638,0.144,-0.34,NEGATIVE,negative
04/10/2022,"BBC broadcaster Alex Scott says the domestic abuse she experienced during her childhood is ""still so raw"".",0.208,0.792,0,-0.6369,NEGATIVE,negative
04/10/2022,North Korea has been conducting regular missile tests as part of its weapons development programme.,0.172,0.828,0,-0.4404,NEGATIVE,negative
04/10/2022,"BBC Sport profiles Chelsea and Australia forward Sam Kerr, one of five nominees for the BBC Women's Footballer of the Year 2022 award.",0,0.863,0.137,0.5423,POSITIVE,positive
